iso3,country,pacific_small_island,indicator_code,indicator_name,domain,indicator_position,reference_cap,frontier_mode,review_threshold_years,latest_year,value,frontier_year,calendar_age_years,production_age_years,relative_lag_years,missing,absolute_review,relative_review,classification_disagreement,production_cycle_only,retrieved_at,response_sha256,api_last_updated,attestation_chain
MYS,Malaysia,False,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",Economy and structure,3,2025,global,3.0,2025,1.38060872293692,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:16+00:00,76870d8d5aa420838b5fc3aa462bc5e9faba5854075aa67ba348723c0e9d5ef0,2026-07-13,ai-first
MDV,Maldives,False,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",Economy and structure,3,2025,global,3.0,2025,4.00578494118752,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:16+00:00,76870d8d5aa420838b5fc3aa462bc5e9faba5854075aa67ba348723c0e9d5ef0,2026-07-13,ai-first
MHL,Marshall Islands,True,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",Economy and structure,3,2025,global,3.0,,,2025,,,,True,False,False,False,False,2026-07-18T21:11:16+00:00,76870d8d5aa420838b5fc3aa462bc5e9faba5854075aa67ba348723c0e9d5ef0,2026-07-13,ai-first
FSM,"Micronesia, Federated States of",True,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",Economy and structure,3,2025,global,3.0,2022,5.40874375479067,2025,4,1,3,False,True,True,False,False,2026-07-18T21:11:16+00:00,76870d8d5aa420838b5fc3aa462bc5e9faba5854075aa67ba348723c0e9d5ef0,2026-07-13,ai-first
MNG,Mongolia,False,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",Economy and structure,3,2025,global,3.0,2025,8.60536487369695,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:16+00:00,76870d8d5aa420838b5fc3aa462bc5e9faba5854075aa67ba348723c0e9d5ef0,2026-07-13,ai-first
MMR,Myanmar,False,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",Economy and structure,3,2025,global,3.0,2019,8.82506696804558,2025,7,1,6,False,True,True,False,False,2026-07-18T21:11:16+00:00,76870d8d5aa420838b5fc3aa462bc5e9faba5854075aa67ba348723c0e9d5ef0,2026-07-13,ai-first
NRU,Nauru,True,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",Economy and structure,3,2025,global,3.0,2012,-0.124750499001971,2025,14,1,13,False,True,True,False,False,2026-07-18T21:11:16+00:00,76870d8d5aa420838b5fc3aa462bc5e9faba5854075aa67ba348723c0e9d5ef0,2026-07-13,ai-first
NPL,Nepal,False,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",Economy and structure,3,2025,global,3.0,2025,2.65334269811436,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:16+00:00,76870d8d5aa420838b5fc3aa462bc5e9faba5854075aa67ba348723c0e9d5ef0,2026-07-13,ai-first
PAK,Pakistan,False,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",Economy and structure,3,2025,global,3.0,2025,3.54555214890893,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:16+00:00,76870d8d5aa420838b5fc3aa462bc5e9faba5854075aa67ba348723c0e9d5ef0,2026-07-13,ai-first
PLW,Palau,True,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",Economy and structure,3,2025,global,3.0,2025,-0.418410041841039,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:16+00:00,76870d8d5aa420838b5fc3aa462bc5e9faba5854075aa67ba348723c0e9d5ef0,2026-07-13,ai-first
PNG,Papua New Guinea,False,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",Economy and structure,3,2025,global,3.0,2025,4.42141364166485,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:16+00:00,76870d8d5aa420838b5fc3aa462bc5e9faba5854075aa67ba348723c0e9d5ef0,2026-07-13,ai-first
PHL,Philippines,False,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",Economy and structure,3,2025,global,3.0,2025,1.6587364525509,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:16+00:00,76870d8d5aa420838b5fc3aa462bc5e9faba5854075aa67ba348723c0e9d5ef0,2026-07-13,ai-first
WSM,Samoa,True,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",Economy and structure,3,2025,global,3.0,2025,2.2119620764675,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:16+00:00,76870d8d5aa420838b5fc3aa462bc5e9faba5854075aa67ba348723c0e9d5ef0,2026-07-13,ai-first
SLB,Solomon Islands,True,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",Economy and structure,3,2025,global,3.0,2025,3.36462189317825,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:16+00:00,76870d8d5aa420838b5fc3aa462bc5e9faba5854075aa67ba348723c0e9d5ef0,2026-07-13,ai-first
LKA,Sri Lanka,False,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",Economy and structure,3,2025,global,3.0,2025,-4.76386036960983,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:16+00:00,76870d8d5aa420838b5fc3aa462bc5e9faba5854075aa67ba348723c0e9d5ef0,2026-07-13,ai-first
TJK,Tajikistan,False,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",Economy and structure,3,2025,global,3.0,2016,6.00458082322139,2025,10,1,9,False,True,True,False,False,2026-07-18T21:11:16+00:00,76870d8d5aa420838b5fc3aa462bc5e9faba5854075aa67ba348723c0e9d5ef0,2026-07-13,ai-first
THA,Thailand,False,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",Economy and structure,3,2025,global,3.0,2025,-0.133634356480207,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:16+00:00,76870d8d5aa420838b5fc3aa462bc5e9faba5854075aa67ba348723c0e9d5ef0,2026-07-13,ai-first
TLS,Timor-Leste,False,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",Economy and structure,3,2025,global,3.0,2025,0.428322848346937,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:16+00:00,76870d8d5aa420838b5fc3aa462bc5e9faba5854075aa67ba348723c0e9d5ef0,2026-07-13,ai-first
TON,Tonga,True,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",Economy and structure,3,2025,global,3.0,2025,5.59276642101027,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:16+00:00,76870d8d5aa420838b5fc3aa462bc5e9faba5854075aa67ba348723c0e9d5ef0,2026-07-13,ai-first
TKM,Turkmenistan,False,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",Economy and structure,3,2025,global,3.0,,,2025,,,,True,False,False,False,False,2026-07-18T21:11:16+00:00,76870d8d5aa420838b5fc3aa462bc5e9faba5854075aa67ba348723c0e9d5ef0,2026-07-13,ai-first
TUV,Tuvalu,True,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",Economy and structure,3,2025,global,3.0,2011,0.5005807431527,2025,15,1,14,False,True,True,False,False,2026-07-18T21:11:16+00:00,76870d8d5aa420838b5fc3aa462bc5e9faba5854075aa67ba348723c0e9d5ef0,2026-07-13,ai-first
UZB,Uzbekistan,False,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",Economy and structure,3,2025,global,3.0,2025,8.79638847052461,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:16+00:00,76870d8d5aa420838b5fc3aa462bc5e9faba5854075aa67ba348723c0e9d5ef0,2026-07-13,ai-first
VUT,Vanuatu,True,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",Economy and structure,3,2025,global,3.0,2025,0.656455142231905,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:16+00:00,76870d8d5aa420838b5fc3aa462bc5e9faba5854075aa67ba348723c0e9d5ef0,2026-07-13,ai-first
VNM,Viet Nam,False,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",Economy and structure,3,2025,global,3.0,2025,3.3099931421974,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:16+00:00,76870d8d5aa420838b5fc3aa462bc5e9faba5854075aa67ba348723c0e9d5ef0,2026-07-13,ai-first
AFG,Afghanistan,False,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",External and public finance,1,2025,global,3.0,2020,3.95329685319887,2025,6,1,5,False,True,True,False,False,2026-07-18T21:11:16+00:00,a532c07489ce66c17c76d5f0ffcc0ceb196facceda18aec8a77c69d3a0f8d811,2026-07-13,ai-first
ARM,Armenia,False,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",External and public finance,1,2025,global,3.0,2025,4.9001453057215,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:16+00:00,a532c07489ce66c17c76d5f0ffcc0ceb196facceda18aec8a77c69d3a0f8d811,2026-07-13,ai-first
AZE,Azerbaijan,False,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",External and public finance,1,2025,global,3.0,2025,1.965008211071,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:16+00:00,a532c07489ce66c17c76d5f0ffcc0ceb196facceda18aec8a77c69d3a0f8d811,2026-07-13,ai-first
BGD,Bangladesh,False,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",External and public finance,1,2025,global,3.0,2025,7.42441824923219,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:16+00:00,a532c07489ce66c17c76d5f0ffcc0ceb196facceda18aec8a77c69d3a0f8d811,2026-07-13,ai-first
BTN,Bhutan,False,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",External and public finance,1,2025,global,3.0,2024,3.27508748747941,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:16+00:00,a532c07489ce66c17c76d5f0ffcc0ceb196facceda18aec8a77c69d3a0f8d811,2026-07-13,ai-first
BRN,Brunei Darussalam,False,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",External and public finance,1,2025,global,3.0,,,2025,,,,True,False,False,False,False,2026-07-18T21:11:16+00:00,a532c07489ce66c17c76d5f0ffcc0ceb196facceda18aec8a77c69d3a0f8d811,2026-07-13,ai-first
KHM,Cambodia,False,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",External and public finance,1,2025,global,3.0,2025,4.28773337330923,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:16+00:00,a532c07489ce66c17c76d5f0ffcc0ceb196facceda18aec8a77c69d3a0f8d811,2026-07-13,ai-first
CHN,"China, People's Republic of",False,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",External and public finance,1,2025,global,3.0,2025,0.153874750038044,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:16+00:00,a532c07489ce66c17c76d5f0ffcc0ceb196facceda18aec8a77c69d3a0f8d811,2026-07-13,ai-first
COK,Cook Islands,True,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",External and public finance,1,2025,global,3.0,,,2025,,,,True,False,False,False,False,2026-07-18T21:11:16+00:00,a532c07489ce66c17c76d5f0ffcc0ceb196facceda18aec8a77c69d3a0f8d811,2026-07-13,ai-first
FJI,Fiji,True,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",External and public finance,1,2025,global,3.0,2024,7.10765055577566,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:16+00:00,a532c07489ce66c17c76d5f0ffcc0ceb196facceda18aec8a77c69d3a0f8d811,2026-07-13,ai-first
GEO,Georgia,False,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",External and public finance,1,2025,global,3.0,2025,11.1702038837053,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:16+00:00,a532c07489ce66c17c76d5f0ffcc0ceb196facceda18aec8a77c69d3a0f8d811,2026-07-13,ai-first
HKG,"Hong Kong, China",False,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",External and public finance,1,2025,global,3.0,2024,0.112047973828129,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:16+00:00,a532c07489ce66c17c76d5f0ffcc0ceb196facceda18aec8a77c69d3a0f8d811,2026-07-13,ai-first
IND,India,False,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",External and public finance,1,2025,global,3.0,2025,3.80963193396421,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:16+00:00,a532c07489ce66c17c76d5f0ffcc0ceb196facceda18aec8a77c69d3a0f8d811,2026-07-13,ai-first
IDN,Indonesia,False,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",External and public finance,1,2025,global,3.0,2025,1.2175449587467,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:16+00:00,a532c07489ce66c17c76d5f0ffcc0ceb196facceda18aec8a77c69d3a0f8d811,2026-07-13,ai-first
KAZ,Kazakhstan,False,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",External and public finance,1,2025,global,3.0,2025,0.0773125650490405,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:16+00:00,a532c07489ce66c17c76d5f0ffcc0ceb196facceda18aec8a77c69d3a0f8d811,2026-07-13,ai-first
KIR,Kiribati,True,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",External and public finance,1,2025,global,3.0,2025,6.47527084245365,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:16+00:00,a532c07489ce66c17c76d5f0ffcc0ceb196facceda18aec8a77c69d3a0f8d811,2026-07-13,ai-first
KGZ,Kyrgyz Republic,False,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",External and public finance,1,2025,global,3.0,2024,17.6042447290407,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:16+00:00,a532c07489ce66c17c76d5f0ffcc0ceb196facceda18aec8a77c69d3a0f8d811,2026-07-13,ai-first
LAO,Lao People's Democratic Republic,False,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",External and public finance,1,2025,global,3.0,2024,1.49419709212958,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:16+00:00,a532c07489ce66c17c76d5f0ffcc0ceb196facceda18aec8a77c69d3a0f8d811,2026-07-13,ai-first
MYS,Malaysia,False,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",External and public finance,1,2025,global,3.0,2024,0.380193528996402,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:16+00:00,a532c07489ce66c17c76d5f0ffcc0ceb196facceda18aec8a77c69d3a0f8d811,2026-07-13,ai-first
MDV,Maldives,False,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",External and public finance,1,2025,global,3.0,2024,0.0800427681119482,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:16+00:00,a532c07489ce66c17c76d5f0ffcc0ceb196facceda18aec8a77c69d3a0f8d811,2026-07-13,ai-first
MHL,Marshall Islands,True,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",External and public finance,1,2025,global,3.0,2024,23.476617395281,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:16+00:00,a532c07489ce66c17c76d5f0ffcc0ceb196facceda18aec8a77c69d3a0f8d811,2026-07-13,ai-first
FSM,"Micronesia, Federated States of",True,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",External and public finance,1,2025,global,3.0,2014,7.38566455696203,2025,12,1,11,False,True,True,False,False,2026-07-18T21:11:16+00:00,a532c07489ce66c17c76d5f0ffcc0ceb196facceda18aec8a77c69d3a0f8d811,2026-07-13,ai-first
MNG,Mongolia,False,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",External and public finance,1,2025,global,3.0,2024,2.217677569671,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:16+00:00,a532c07489ce66c17c76d5f0ffcc0ceb196facceda18aec8a77c69d3a0f8d811,2026-07-13,ai-first
MMR,Myanmar,False,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",External and public finance,1,2025,global,3.0,2019,3.40130043966145,2025,7,1,6,False,True,True,False,False,2026-07-18T21:11:16+00:00,a532c07489ce66c17c76d5f0ffcc0ceb196facceda18aec8a77c69d3a0f8d811,2026-07-13,ai-first
NRU,Nauru,True,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",External and public finance,1,2025,global,3.0,2024,1.33174632933075,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:16+00:00,a532c07489ce66c17c76d5f0ffcc0ceb196facceda18aec8a77c69d3a0f8d811,2026-07-13,ai-first
NPL,Nepal,False,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",External and public finance,1,2025,global,3.0,2024,25.9924855623944,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:16+00:00,a532c07489ce66c17c76d5f0ffcc0ceb196facceda18aec8a77c69d3a0f8d811,2026-07-13,ai-first
PAK,Pakistan,False,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",External and public finance,1,2025,global,3.0,2025,9.93795311287398,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:16+00:00,a532c07489ce66c17c76d5f0ffcc0ceb196facceda18aec8a77c69d3a0f8d811,2026-07-13,ai-first
PLW,Palau,True,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",External and public finance,1,2025,global,3.0,2023,0.803165133290717,2025,3,1,2,False,True,False,True,True,2026-07-18T21:11:16+00:00,a532c07489ce66c17c76d5f0ffcc0ceb196facceda18aec8a77c69d3a0f8d811,2026-07-13,ai-first
PNG,Papua New Guinea,False,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",External and public finance,1,2025,global,3.0,2024,0.012550726704419,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:16+00:00,a532c07489ce66c17c76d5f0ffcc0ceb196facceda18aec8a77c69d3a0f8d811,2026-07-13,ai-first
PHL,Philippines,False,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",External and public finance,1,2025,global,3.0,2025,8.53229833446857,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:16+00:00,a532c07489ce66c17c76d5f0ffcc0ceb196facceda18aec8a77c69d3a0f8d811,2026-07-13,ai-first
WSM,Samoa,True,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",External and public finance,1,2025,global,3.0,2025,22.3700202891107,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:16+00:00,a532c07489ce66c17c76d5f0ffcc0ceb196facceda18aec8a77c69d3a0f8d811,2026-07-13,ai-first
SLB,Solomon Islands,True,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",External and public finance,1,2025,global,3.0,2024,6.00889889149161,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:16+00:00,a532c07489ce66c17c76d5f0ffcc0ceb196facceda18aec8a77c69d3a0f8d811,2026-07-13,ai-first
LKA,Sri Lanka,False,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",External and public finance,1,2025,global,3.0,2024,6.74752055316036,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:16+00:00,a532c07489ce66c17c76d5f0ffcc0ceb196facceda18aec8a77c69d3a0f8d811,2026-07-13,ai-first
TJK,Tajikistan,False,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",External and public finance,1,2025,global,3.0,2025,57.6648462573476,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:16+00:00,a532c07489ce66c17c76d5f0ffcc0ceb196facceda18aec8a77c69d3a0f8d811,2026-07-13,ai-first
THA,Thailand,False,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",External and public finance,1,2025,global,3.0,2025,2.08841274417232,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:16+00:00,a532c07489ce66c17c76d5f0ffcc0ceb196facceda18aec8a77c69d3a0f8d811,2026-07-13,ai-first
TLS,Timor-Leste,False,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",External and public finance,1,2025,global,3.0,2025,9.98564930435264,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:16+00:00,a532c07489ce66c17c76d5f0ffcc0ceb196facceda18aec8a77c69d3a0f8d811,2026-07-13,ai-first
TON,Tonga,True,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",External and public finance,1,2025,global,3.0,2024,39.1970300425845,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:16+00:00,a532c07489ce66c17c76d5f0ffcc0ceb196facceda18aec8a77c69d3a0f8d811,2026-07-13,ai-first
TKM,Turkmenistan,False,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",External and public finance,1,2025,global,3.0,1996,0.185811096774194,2025,30,1,29,False,True,True,False,False,2026-07-18T21:11:16+00:00,a532c07489ce66c17c76d5f0ffcc0ceb196facceda18aec8a77c69d3a0f8d811,2026-07-13,ai-first
TUV,Tuvalu,True,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",External and public finance,1,2025,global,3.0,2023,5.13501093179237,2025,3,1,2,False,True,False,True,True,2026-07-18T21:11:16+00:00,a532c07489ce66c17c76d5f0ffcc0ceb196facceda18aec8a77c69d3a0f8d811,2026-07-13,ai-first
UZB,Uzbekistan,False,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",External and public finance,1,2025,global,3.0,2025,14.2840818720217,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:16+00:00,a532c07489ce66c17c76d5f0ffcc0ceb196facceda18aec8a77c69d3a0f8d811,2026-07-13,ai-first
VUT,Vanuatu,True,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",External and public finance,1,2025,global,3.0,2022,17.1746444751632,2025,4,1,3,False,True,True,False,False,2026-07-18T21:11:16+00:00,a532c07489ce66c17c76d5f0ffcc0ceb196facceda18aec8a77c69d3a0f8d811,2026-07-13,ai-first
VNM,Viet Nam,False,BX.TRF.PWKR.DT.GD.ZS,"Personal remittances, received (% of GDP)",External and public finance,1,2025,global,3.0,2004,5.08498588717851,2025,22,1,21,False,True,True,False,False,2026-07-18T21:11:16+00:00,a532c07489ce66c17c76d5f0ffcc0ceb196facceda18aec8a77c69d3a0f8d811,2026-07-13,ai-first
AFG,Afghanistan,False,NE.TRD.GNFS.ZS,Trade (% of GDP),External and public finance,2,2025,global,3.0,2024,83.763025087768,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:16+00:00,44b01eb1a06d091e026651546c94888c77dc7e4950a19661d4c4d9153e8fa67d,2026-07-13,ai-first
ARM,Armenia,False,NE.TRD.GNFS.ZS,Trade (% of GDP),External and public finance,2,2025,global,3.0,2025,101.705936395702,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:16+00:00,44b01eb1a06d091e026651546c94888c77dc7e4950a19661d4c4d9153e8fa67d,2026-07-13,ai-first
AZE,Azerbaijan,False,NE.TRD.GNFS.ZS,Trade (% of GDP),External and public finance,2,2025,global,3.0,2025,79.8295815452306,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:16+00:00,44b01eb1a06d091e026651546c94888c77dc7e4950a19661d4c4d9153e8fa67d,2026-07-13,ai-first
BGD,Bangladesh,False,NE.TRD.GNFS.ZS,Trade (% of GDP),External and public finance,2,2025,global,3.0,2025,27.9505840425563,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:16+00:00,44b01eb1a06d091e026651546c94888c77dc7e4950a19661d4c4d9153e8fa67d,2026-07-13,ai-first
BTN,Bhutan,False,NE.TRD.GNFS.ZS,Trade (% of GDP),External and public finance,2,2025,global,3.0,2024,79.3625417953324,2025,2,1,1,False,False,False,False,False,2026-07-18T21:11:16+00:00,44b01eb1a06d091e026651546c94888c77dc7e4950a19661d4c4d9153e8fa67d,2026-07-13,ai-first
BRN,Brunei Darussalam,False,NE.TRD.GNFS.ZS,Trade (% of GDP),External and public finance,2,2025,global,3.0,2025,123.609124931602,2025,1,1,0,False,False,False,False,False,2026-07-18T21:11:16+00:00,44b01eb1a06d091e026651546c94888c77dc7e4950a19661d4c4d9153e8fa67d,2026-07-13,ai-first
