country,iso3,market_id,market,admin1,admin2,latitude,longitude,month,commodity,unit,retail_price_npr,price_anomaly_pct,lagged_precipitation_month,lagged_power_prectotcorr_mm_day,lagged_precipitation_z,lagged_power_t2m_c,lagged_temperature_z,price_spike_screen,dry_price_spike_screen,non_dry_price_spike_screen,wet_price_spike_screen,hot_price_spike_screen,weather_alignment_status
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2023-09,Rice (coarse),KG,62.0,21.5111,2023-08,14.3,1.5656,28.67,-0.3573,True,False,True,True,False,wet_lag_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2023-10,Rice (coarse),KG,65.0,16.7054,2023-09,8.32,0.0146,27.84,-0.1524,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2023-11,Rice (coarse),KG,62.0,21.5111,2023-10,1.84,-0.3268,25.21,-0.3064,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2023-12,Rice (coarse),KG,60.0,23.5002,2023-11,0.0,-0.5246,22.28,1.0197,True,False,True,False,True,price_spike_not_dry_aligned
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2024-01,Rice (coarse),KG,60.0,18.7347,2023-12,0.16,0.1883,18.75,1.8999,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2024-02,Rice (coarse),KG,60.0,15.3187,2024-01,0.0,-0.6264,15.81,-0.387,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2024-03,Rice (coarse),KG,60.0,16.2711,2024-02,0.11,-0.6728,19.1,-0.299,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2024-04,Rice (coarse),KG,65.0,16.7054,2024-03,1.61,0.2281,24.32,-1.1402,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2024-05,Rice (coarse),KG,65.0,20.4095,2024-04,0.3,-1.7088,31.17,1.5416,True,True,False,False,True,dry_lag_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2024-06,Rice (coarse),KG,65.0,26.2364,2024-05,3.78,-0.0399,32.0,0.6684,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2024-07,Rice (coarse),KG,,,2024-06,9.18,0.7095,32.45,0.2873,False,False,False,False,False,missing_price
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2024-08,Rice (coarse),KG,65.0,18.5403,2024-07,9.91,-0.1324,29.69,0.054,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2024-09,Rice (coarse),KG,65.0,26.2364,2024-08,11.31,0.778,28.68,-0.329,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2024-10,Rice (coarse),KG,70.0,24.1162,2024-09,10.17,0.6168,28.15,0.7925,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2024-11,Rice (coarse),KG,60.0,18.2322,2024-10,1.11,-0.612,25.7,0.4685,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2024-12,Rice (coarse),KG,,,2024-11,0.01,-0.427,21.66,0.4302,False,False,False,False,False,missing_price
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2025-01,Rice (coarse),KG,60.0,18.7347,2024-12,0.0,-0.9075,17.54,0.6002,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2025-02,Rice (coarse),KG,60.0,15.3187,2025-01,0.02,-0.4768,17.29,1.2672,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2025-03,Rice (coarse),KG,61.0,17.9241,2025-02,0.09,-0.7135,20.1,0.4801,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2025-04,Rice (coarse),KG,60.0,8.7011,2025-03,4.32,2.1901,25.36,-0.0384,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2025-05,Rice (coarse),KG,60.0,12.4053,2025-04,2.06,0.87,29.31,-0.7432,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2025-06,Rice (coarse),KG,60.0,18.2322,2025-05,2.78,-0.4958,30.88,-0.5793,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2025-07,Rice (coarse),KG,60.0,12.4231,2025-06,4.66,-0.7326,31.91,-0.0199,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2025-08,Rice (coarse),KG,60.0,10.5361,2025-07,5.52,-1.2781,30.52,1.0228,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2025-09,Rice (coarse),KG,65.0,26.2364,2025-08,6.94,-0.373,28.68,-0.329,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2025-10,Rice (coarse),KG,65.0,16.7054,2025-09,7.65,-0.2034,28.27,1.1583,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2025-11,Rice (coarse),KG,60.0,18.2322,2025-10,7.12,1.7364,25.27,-0.2115,False,False,False,False,False,not_price_spike
Nepal,NPL,3878,Janakpurdham,Province No. 2,DHANUSHA,26.73,85.94,2025-12,Rice (coarse),KG,65.0,31.5045,2025-11,0.32,2.5985,20.12,-1.034,True,False,True,True,False,wet_lag_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2019-01,Rice (coarse),KG,,,2018-12,0.0,-0.6602,16.88,0.719,False,False,False,False,False,missing_price
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2019-02,Rice (coarse),KG,,,2019-01,0.67,0.6492,16.29,1.0142,False,False,False,False,False,missing_price
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2019-03,Rice (coarse),KG,,,2019-02,2.94,2.1938,18.8,0.2888,False,False,False,False,False,missing_price
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2019-04,Rice (coarse),KG,45.0,-14.4581,2019-03,0.97,-0.0847,22.85,-1.0351,False,False,False,False,False,not_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2019-05,Rice (coarse),KG,45.0,-20.0671,2019-04,2.43,0.4158,28.99,0.167,False,False,False,False,False,not_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2019-06,Rice (coarse),KG,45.0,-10.5361,2019-05,3.5,-0.8395,31.48,1.665,False,False,False,False,False,not_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2019-07,Rice (coarse),KG,46.0,-6.2971,2019-06,6.82,-0.8386,32.15,0.9657,False,False,False,False,False,not_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2019-08,Rice (coarse),KG,46.0,-8.3382,2019-07,17.96,0.5068,28.56,0.5182,False,False,False,False,False,not_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2019-09,Rice (coarse),KG,46.0,-10.3184,2019-08,7.38,-0.844,28.2,1.8964,False,False,False,False,False,not_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2019-10,Rice (coarse),KG,47.0,-14.089,2019-09,10.76,0.6518,26.34,-1.2408,False,False,False,False,False,not_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2019-11,Rice (coarse),KG,45.0,-6.4539,2019-10,1.38,-0.7293,22.9,-1.7929,False,False,False,False,False,not_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2019-12,Rice (coarse),KG,45.0,-8.495,2019-11,0.54,2.5094,19.97,-0.1324,False,False,False,False,False,not_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2020-01,Rice (coarse),KG,45.0,-5.268,2019-12,0.97,1.4308,14.1,-1.7037,False,False,False,False,False,not_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2020-02,Rice (coarse),KG,45.0,-11.2903,2020-01,1.57,2.3867,13.55,-1.4753,False,False,False,False,False,not_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2020-03,Rice (coarse),KG,46.0,-6.1301,2020-02,1.21,0.4046,16.51,-1.418,False,False,False,False,False,not_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2020-04,Rice (coarse),KG,62.5,18.3923,2020-03,1.84,1.4663,22.25,-1.5097,False,False,False,False,False,not_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2020-05,Rice (coarse),KG,55.0,0.0,2020-04,3.45,1.377,27.06,-1.7149,False,False,False,False,False,not_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2020-06,Rice (coarse),KG,50.0,0.0,2020-05,6.07,0.2066,29.1,-0.9856,False,False,False,False,False,not_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2020-07,Rice (coarse),KG,50.0,2.0411,2020-06,13.87,1.2071,28.37,-1.2284,False,False,False,False,False,not_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2020-08,Rice (coarse),KG,40.0,-22.3144,2020-07,20.56,1.0618,27.26,-2.1107,False,False,False,False,False,not_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2020-09,Rice (coarse),KG,51.0,0.0,2020-08,4.31,-1.4266,27.5,-0.3825,False,False,False,False,False,not_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2020-10,Rice (coarse),KG,46.0,-16.2396,2020-09,9.65,0.2363,26.55,-0.5894,False,False,False,False,False,not_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2020-11,Rice (coarse),KG,48.0,0.0,2020-10,0.32,-1.1059,25.32,1.6747,False,False,False,False,False,not_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2020-12,Rice (coarse),KG,48.0,-2.0411,2020-11,0.01,-0.4962,20.6,0.601,False,False,False,False,False,not_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2021-01,Rice (coarse),KG,45.0,-5.268,2020-12,0.2,-0.229,16.74,0.597,False,False,False,False,False,not_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2021-02,Rice (coarse),KG,45.0,-11.2903,2021-01,0.0,-0.6443,16.49,1.1959,False,False,False,False,False,not_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2021-03,Rice (coarse),KG,44.0,-10.5753,2021-02,0.15,-0.6916,19.63,0.9074,False,False,False,False,False,not_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2021-04,Rice (coarse),KG,45.0,-14.4581,2021-03,0.6,-0.7443,25.54,1.0925,False,False,False,False,False,not_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2021-05,Rice (coarse),KG,45.0,-20.0671,2021-04,1.22,-0.7244,29.44,0.6058,False,False,False,False,False,not_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2021-06,Rice (coarse),KG,46.0,-8.3382,2021-05,10.96,2.1969,28.8,-1.3197,False,False,False,False,False,not_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2021-07,Rice (coarse),KG,48.0,-2.0411,2021-06,15.57,1.7003,27.78,-1.5709,False,False,False,False,False,not_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2021-08,Rice (coarse),KG,44.0,-12.7833,2021-07,18.23,0.5644,27.72,-1.1805,False,False,False,False,False,not_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2021-09,Rice (coarse),KG,44.0,-14.7636,2021-08,22.02,1.9342,27.25,-1.1965,False,False,False,False,False,not_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2021-10,Rice (coarse),KG,,,2021-09,8.85,-0.0632,26.8,0.1861,False,False,False,False,False,missing_price
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2021-11,Rice (coarse),KG,48.0,0.0,2021-10,6.57,1.1148,24.55,0.5714,False,False,False,False,False,not_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2021-12,Rice (coarse),KG,44.0,-10.7422,2021-11,0.01,-0.4962,18.76,-1.5411,False,False,False,False,False,not_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2022-01,Rice (coarse),KG,45.0,-5.268,2021-12,1.22,1.9697,15.68,-0.3268,False,False,False,False,False,not_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2022-02,Rice (coarse),KG,47.0,-6.9418,2022-01,0.34,0.0121,14.01,-1.0574,False,False,False,False,False,not_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2022-03,Rice (coarse),KG,46.0,-6.1301,2022-02,1.61,0.8183,16.0,-1.7981,False,False,False,False,False,not_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2022-04,Rice (coarse),KG,50.0,-3.9221,2022-03,0.31,-1.2613,25.43,1.0055,False,False,False,False,False,not_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2022-05,Rice (coarse),KG,50.0,-9.531,2022-04,1.97,-0.0177,29.74,0.8983,False,False,False,False,False,not_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2022-06,Rice (coarse),KG,48.0,-4.0822,2022-05,5.54,-0.0092,30.02,0.039,False,False,False,False,False,not_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2022-07,Rice (coarse),KG,48.0,-2.0411,2022-06,10.88,0.3395,29.85,-0.3693,False,False,False,False,False,not_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2022-08,Rice (coarse),KG,50.0,0.0,2022-07,9.71,-1.2545,28.35,0.0935,False,False,False,False,False,not_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2022-09,Rice (coarse),KG,50.0,-1.9803,2022-08,14.21,0.4521,27.68,0.2035,False,False,False,False,False,not_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2022-10,Rice (coarse),KG,48.0,-11.9836,2022-09,10.79,0.6631,26.45,-0.8996,False,False,False,False,False,not_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2022-11,Rice (coarse),KG,48.0,0.0,2022-10,6.29,1.0153,23.4,-1.0765,False,False,False,False,False,not_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2022-12,Rice (coarse),KG,50.0,2.0411,2022-11,0.0,-0.5529,18.93,-1.3432,False,False,False,False,False,not_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2023-01,Rice (coarse),KG,50.0,5.268,2022-12,0.0,-0.6602,15.51,-0.475,False,False,False,False,False,not_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2023-02,Rice (coarse),KG,54.0,6.9418,2023-01,0.0,-0.6443,15.2,0.0239,False,False,False,False,False,not_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2023-03,Rice (coarse),KG,52.0,6.1301,2023-02,0.26,-0.5779,19.01,0.4453,False,False,False,False,False,not_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2023-04,Rice (coarse),KG,52.0,0.0,2023-03,1.83,1.4485,23.48,-0.5368,False,False,False,False,False,not_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2023-05,Rice (coarse),KG,60.0,8.7011,2023-04,1.13,-0.8092,28.05,-0.7496,False,False,False,False,False,not_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2023-06,Rice (coarse),KG,60.0,18.2322,2023-05,3.02,-1.0348,29.55,-0.4845,False,False,False,False,False,not_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2023-07,Rice (coarse),KG,60.0,20.2733,2023-06,4.36,-1.5523,32.78,1.3314,True,True,False,False,True,dry_lag_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2023-08,Rice (coarse),KG,65.0,26.2364,2023-07,15.01,-0.123,28.58,0.5587,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2023-09,Rice (coarse),KG,65.0,24.2562,2023-08,16.49,0.8848,27.35,-0.8709,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2023-10,Rice (coarse),KG,65.0,18.335,2023-09,5.55,-1.2985,27.24,1.551,False,False,False,False,False,not_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2023-11,Rice (coarse),KG,63.0,27.1934,2023-10,3.99,0.1981,24.05,-0.1451,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2023-12,Rice (coarse),KG,65.0,28.2775,2023-11,0.01,-0.4962,21.08,1.1598,True,False,True,False,True,price_spike_not_dry_aligned
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2024-01,Rice (coarse),KG,70.0,38.9152,2023-12,0.05,-0.5524,17.77,1.4946,True,False,True,False,True,price_spike_not_dry_aligned
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2024-02,Rice (coarse),KG,65.0,25.4821,2024-01,0.0,-0.6443,14.92,-0.2306,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2024-03,Rice (coarse),KG,70.0,35.8553,2024-02,0.18,-0.6606,18.13,-0.2106,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2024-04,Rice (coarse),KG,70.0,29.7252,2024-03,1.4,0.6819,23.19,-0.7662,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2024-05,Rice (coarse),KG,70.0,24.1162,2024-04,0.03,-1.8458,30.53,1.6686,True,True,False,False,True,dry_lag_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2024-06,Rice (coarse),KG,61.0,19.8851,2024-05,2.92,-1.0756,31.31,1.4757,False,False,False,False,False,not_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2024-07,Rice (coarse),KG,,,2024-06,9.86,0.0435,32.3,1.0528,False,False,False,False,False,missing_price
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2024-08,Rice (coarse),KG,61.0,19.8851,2024-07,22.18,1.4077,28.58,0.5587,False,False,False,False,False,not_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2024-09,Rice (coarse),KG,61.0,17.9048,2024-08,8.76,-0.5821,27.83,0.6918,False,False,False,False,False,not_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2024-10,Rice (coarse),KG,61.0,11.9836,2024-09,12.06,1.1385,27.26,1.613,False,False,False,False,False,not_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2024-11,Rice (coarse),KG,65.0,30.3186,2024-10,1.38,-0.7293,24.63,0.686,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2024-12,Rice (coarse),KG,,,2024-11,0.01,-0.4962,20.65,0.6592,False,False,False,False,False,missing_price
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2025-01,Rice (coarse),KG,65.0,31.5045,2024-12,0.0,-0.6602,16.91,0.7451,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2025-02,Rice (coarse),KG,65.0,25.4821,2025-01,0.0,-0.6443,16.58,1.2777,True,False,True,False,True,price_spike_not_dry_aligned
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2025-03,Rice (coarse),KG,65.0,28.4445,2025-02,0.09,-0.7537,19.5,0.8105,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2025-04,Rice (coarse),KG,65.0,22.3144,2025-03,0.6,-0.7443,25.09,0.7366,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2025-05,Rice (coarse),KG,67.0,19.7359,2025-04,2.66,0.6325,28.63,-0.184,False,False,False,False,False,not_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2025-06,Rice (coarse),KG,70.0,33.6472,2025-05,6.61,0.4264,29.91,-0.0835,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2025-07,Rice (coarse),KG,70.0,35.6883,2025-06,8.48,-0.3569,30.04,-0.259,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2025-08,Rice (coarse),KG,70.0,33.6472,2025-07,8.46,-1.5214,28.75,0.9024,True,True,False,False,False,dry_lag_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2025-09,Rice (coarse),KG,70.0,31.667,2025-08,11.89,0.0119,27.3,-1.0337,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2025-10,Rice (coarse),KG,71.0,27.1642,2025-09,10.63,0.6032,26.7,-0.1241,True,False,True,False,False,price_spike_not_dry_aligned
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2025-11,Rice (coarse),KG,70.0,37.7294,2025-10,7.42,1.4168,24.19,0.0555,True,False,True,True,False,wet_lag_price_spike
Nepal,NPL,3836,Narayanghat,Province No. 3,CHITAWAN,27.65,84.39,2025-12,Rice (coarse),KG,65.0,28.2775,2025-11,0.18,0.4679,19.6,-0.5632,True,False,True,False,False,price_spike_not_dry_aligned
