id,code,name,facility_type_name,facility_function_name,facility_level_name,facility_healthcare_level_name,is_active,is_private,division_name,district_name,city_corporation_name,upazila_name,division_code,district_code,city_corporation_code,upazila_code,latitude,longitude,has_valid_coordinate,catchment_count,is_principal_tier,is_clinical_tier,approved_bed_number,has_emergency,has_opd,has_ipd,has_pharmacy,has_pathology,has_ambulance
27786,10028198,"KHANDKER MAHBUB HOSSAIN EYE HOSPITAL, DHAKA",Private Hospital / Clinic,Hospital/Clinic,,,1,1,Dhaka,Dhaka,Dhaka North City Corperation,Mirpur,30,26,25,48,24.098379,90.328712,1,1,1,1,30,0,0,0,0,0,1
27787,10028199,PATIENTS CARE & DIAGNOSTIC CENTRE,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Rangpur,Dinajpur,Upazilas of Dinajpur,Parbatipur,55,27,00,77,25.655218,88.920234,1,1,0,0,,0,0,0,0,0,0
27788,10028200,HEALTH CARE CLINIC,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Barishal,Barishal,Barishal City Corporation,Barishal Sadar,10,06,50,51,22.7038391,90.37114710000003,1,1,0,0,,0,0,0,0,0,0
27789,10028201,Heaven Touch Diagnostic Centre,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Mymensingh,Mymensingh,,Gaffargaon,45,61,,22,24.4516402,90.5514336,1,1,0,0,,0,0,0,0,0,0
27790,10028202,Lab Care Diagnostic Center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Khulna,Jhenaidah,Upazilas of Jhenaidah,Jhenaidah Sadar,40,44,00,19,23.5420815,89.165255,1,1,0,0,,0,0,0,0,0,0
27791,10028203,NOVA DIAGONOSTIC CENTER,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Narsingdi,Upazilas of Narsingdi,Manohardi,30,68,00,52,24.0814314,90.7329373,1,1,0,0,,0,0,0,0,0,0
27792,10028204,MonNiramoy Psychiatric Hospital,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Dhaka,Dhaka,Dhaka North City Corperation,Mirpur,30,26,25,48,23.7776913,90.3610447,1,1,1,1,20,0,0,0,0,0,0
27793,10028205,Haque Nursing Home & Diagnostic (Pathological Lab),Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Khulna,Khulna,Khulna City Corporation,Khulna Sadar,40,47,33,51,22.845641,89.5403279,1,1,0,0,,0,0,0,0,0,0
27794,10028206,Prime General Hospital And Diagnostic Centre,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Dhaka,Gopalganj,Upazilas of Gopalganj,Muksudpur,30,35,00,58,23.695448,89.268042,1,1,1,1,10,0,0,0,0,0,0
27795,10028207,Zenith Hospital,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Rajshahi,Bogura,Upazilas of Bogura,Dhupchanchia,50,10,00,33,24.8777111,89.1717142,1,1,1,1,10,0,0,0,0,0,0
27796,10028208,MEDI SCAN DIGITAL DIAGNOSTIC CENTRE,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Chattogram,Cumilla,Cumilla City Corporation,Cumilla Adarsha Sadar,20,19,50,67,23.451405,91.202656,1,1,0,0,,0,0,0,0,0,0
27797,10028209,HOWLADER DIAGNOSTIC CENTRE,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Madaripur,Upazilas of Madaripur,Kalkini,30,54,00,40,23.239334,90.186966,1,1,0,0,,0,0,0,0,0,0
27798,10028210,Rotary Club Of Dhaka North Eye Hospital,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Khulna,Kushtia,Upazilas of Kushtia,Kushtia Sadar,40,50,00,79,23.9112024,89.1283502,1,1,1,1,20,0,0,0,0,0,1
27799,10028211,Tahsin Green Life Medical Services Ltd.,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Barishal,Patuakhali,Upazilas of Patuakhali,Bauphal,10,78,00,38,22.418348,90.555561,1,1,0,0,,0,0,0,0,0,0
27800,10028212,DOCTORS LAB,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Barishal,Barishal,Barishal City Corporation,Barishal Sadar,10,06,50,51,22.67216,88.41819,1,1,0,0,,0,0,0,0,0,0
27801,10028213,TANGINA CLINIC &  DIAGNOSTIC CENTRE,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Khulna,Chuadanga,Upazilas of Chuadanga,Jibannagar,40,18,00,55,23.02951,88.495911,1,1,1,1,10,0,0,0,0,0,0
27802,10028214,Biswas Diagnostic. Center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Khulna,Jashore,Upazilas of Jashore,Chaugacha,40,41,00,11,23.82102,88.74071,1,1,0,0,,0,0,0,0,0,0
27803,10028215,Family Care Hospital Pvt. & Diagnostic Center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Chattogram,Chandpur,Upazilas of Chandpur,Chandpur Sadar,20,13,00,22,23.225398,90.65985,1,1,0,0,,0,0,0,0,0,0
27804,10028216,LASER MEDICAL CENTER LIMITED. DHANMONDI,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Dhaka,Dhaka,Dhaka South City Corporation,New Market,30,26,20,63,23.7383559,90.3779601,1,1,1,1,8,0,0,0,0,0,0
27805,10028217,Malumghat Ma Moni Hospital and Diagnostic Center,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Chattogram,Cox's Bazar,Upazilas Cox's Bazar,Chakaria,20,22,00,16,21.678391,92.082211,1,1,1,1,8,0,0,0,0,0,0
27806,10028218,Redplus Diagnostic Centre,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Barishal,Bhola,Upazilas of Bhola,Lalmohan,10,09,00,54,22.341059,90.733433,1,1,0,0,,0,0,0,0,0,0
27807,10028219,Jamuna Medical Services,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Barishal,Bhola,Upazilas of Bhola,Bhola Sadar,10,09,00,18,22.684034,90.645117,1,1,0,0,,0,0,0,0,0,0
27808,10028220,GRAMEEN KALYAN RAJAPUR HEALTH CENTER,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Chattogram,Cumilla,Upazilas of Cumilla,Burichang,20,19,00,18,23.65075,90.64287,1,1,0,0,,0,0,0,0,0,0
27809,10028221,APON MICROLAB MEDICAL SERVICES,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Barishal,Barishal,Barishal City Corporation,Barishal Sadar,10,06,50,51,22.47468,88.31793,1,1,0,0,,0,0,0,0,0,0
27810,10028222,Agrani Medical Services Pvt. Ltd.,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Barishal,Barishal,Barishal City Corporation,Barishal Sadar,10,06,50,51,22.7010021,90.35345110000002,1,1,0,0,,0,0,0,0,0,0
27811,10028223,Bangladesh Pathology,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Chattogram,Noakhali,Upazilas of Noakhali,Noakhali Sadar,20,75,00,87,22.816467,91.121506,1,1,0,0,,0,0,0,0,0,0
27812,10028224,Infertility Care & Research Centre (ICRC) Ltd.,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Dhaka,Dhaka North City Corperation,Mohammadpur,30,26,25,50,23.70731,90.415482,1,1,0,0,,0,0,0,0,0,0
27813,10028225,Amar Bangladesh Hospital,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Dhaka,Dhaka,Dhaka North City Corperation,Mohammadpur,30,26,25,50,23.7497356,90.3917893,1,1,1,1,20,0,0,0,0,0,0
27814,10028226,Shikha Diagnostic Center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Rajshahi,Rajshahi,Upazilas of Rajshahi,Baghmara,50,81,00,12,24.580036,88.825144,1,1,0,0,,0,0,0,0,0,0
27815,10028227,Annex Diagnostic Center.,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Rangpur,Rangpur,Rangpur City Corporation,Rangpur Sadar,55,85,75,49,25.7649806,89.2314653,1,1,0,0,,0,0,0,0,0,0
27816,10028228,MUKTI DIAGNOSTIC CENTER,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Chattogram,Cumilla,Upazilas of Cumilla,Chandina,20,19,00,27,23.485888,91.006479,1,1,0,0,,0,0,0,0,0,0
27817,10028229,NOVA DIAGNOSTIC CENTRE,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Khulna,Kushtia,Upazilas of Kushtia,Kumarkhali,40,50,00,71,23.858803,89.237513,1,1,0,0,,0,0,0,0,0,0
27818,10028230,AL-SHEFA GENERAL HOSPITAL,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Chattogram,Cumilla,Upazilas of Cumilla,Meghna,20,19,00,75,23.625218,90.709033,1,1,1,1,10,0,0,0,0,0,0
27819,10028231,VICTORIA HOSPITAL AND DIGITAL DIAGNOSTIC CENTRE,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Chattogram,Cumilla,Upazilas of Cumilla,Daudkandi,20,19,00,36,23.530067,90.779991,1,1,0,0,,0,0,0,0,0,1
27820,10028232,REZA CARE AND CURE HOSPITAL AND DIAGNOSTIC CENTER,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Rajshahi,Pabna,Upazilas of Pabna,Pabna Sadar,50,76,00,55,24.0128563,89.2590572,1,1,0,0,,0,0,0,0,0,0
27821,10028233,Holy Crescent Diagnostic,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Narsingdi,Upazilas of Narsingdi,Narsingdi Sadar,30,68,00,60,23.8481008,90.6701892,1,1,0,0,,0,0,0,0,0,0
27822,10028234,Modern Computerized Diagnostic Center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Barishal,Patuakhali,Upazilas of Patuakhali,Galachipa,10,78,00,57,22.15694,90.415314,1,1,0,0,,0,0,0,0,0,0
27823,10028235,Kalia Surgical Clinic & Diagnostic Center,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Khulna,Narail,Upazilas of Narail,Kalia,40,65,00,28,23.040694,89.634078,1,1,1,1,10,0,0,0,0,0,0
27824,10028236,PROGGA DIAGNOSTIC AND CONSULTATION CENTER,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Rajshahi,Pabna,Upazilas of Pabna,Sujanagar,50,76,00,83,23.8572162,89.6010283,1,1,0,0,,0,0,0,0,0,0
27825,10028237,SAYEM DIAGNO COMPLEX & HOSPITAL,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Mymensingh,Mymensingh,,Mymensingh Sadar,45,61,,52,24.744221,90.403008,1,1,1,1,50,0,0,0,0,0,1
27826,10028238,Insaf Barakah Kidney and General Hospital,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Dhaka,Dhaka,Dhaka North City Corperation,Tejgaon,30,26,25,90,23.754374,90.409602,1,1,1,1,80,0,0,0,0,0,1
27827,10028239,United Clinic & Diagnostic Center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Rangpur,Lalmonirhat,Upazilas of Lalmonirhat,Aditmari,55,52,00,02,25.9397029,89.412731,1,1,0,0,,0,0,0,0,0,1
27828,10028240,ELLENGA CLINIC & NURSING HOME,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Dhaka,Tangail,Upazilas of Tangail,Kalihati,30,93,00,47,24.37497,90.08419,1,1,1,1,10,0,0,0,0,0,0
27829,10028241,Badal Diagnostic Centre,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Narsingdi,Upazilas of Narsingdi,Narsingdi Sadar,30,68,00,60,23.9234198,90.72042909999999,1,1,0,0,,0,0,0,0,0,0
27830,10028242,MARIE STOPES MATERNITY CLINIC,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Dhaka,Narsingdi,Upazilas of Narsingdi,Narsingdi Sadar,30,68,00,60,23.880701,90.696281,1,1,1,1,10,0,0,0,0,0,1
27831,10028243,Chattagram Cosmopolitan Hospital (Pvt) Ltd.,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Chattogram,Chattogram,Dhaka South City Corporation,Chak Bazar,20,15,20,09,22.325977,92.118719,1,1,1,1,20,0,0,0,0,0,1
27832,10028244,Al Raji Digital Diagonostic & Consultation Center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Rangpur,Lalmonirhat,Upazilas of Lalmonirhat,Patgram,55,52,00,70,26.3569512,89.0083726,1,1,0,0,,0,0,0,0,0,0
27833,10028245,JANATA DIAGONSTIC CENTRE,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Chattogram,Chattogram,Upazilas of Chattogram,Sitakunda,20,15,00,86,22.6171,91.6809,1,1,0,0,,0,0,0,0,0,0
27834,10028246,Al Modina Diagnostic Center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Rajbari,Upazilas of Rajbari,Rajbari Sadar,30,82,00,76,23.7483906,89.64998729,1,1,0,0,,0,0,0,0,0,0
27835,10028247,NEW BOGURA BLOOD BANK,Blood Bank,Hospital/Clinic,,,1,1,Rajshahi,Bogura,Upazilas of Bogura,Bogura Sadar,50,10,00,20,24.848078,89.372963,1,1,1,1,,0,0,0,0,0,0
27836,10028248,Dristidan Eye Hospital,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Khulna,Bagerhat,Upazilas of Bagerhat,Bagerhat Sadar,40,01,00,08,22.6602436,89.7895478,1,1,1,1,10,0,0,0,0,0,1
27837,10028249,Karnafuli Blood Bank and Thalassemia Center,Blood Bank,Hospital/Clinic,,,1,1,Chattogram,Chattogram,Chattogram City Corporation,Panchlaish,20,15,16,57,22.360763,91.83126,1,1,1,1,,0,0,0,0,0,0
27838,10028250,Nova Diagnostic Center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Khulna,Satkhira,Upazilas of Satkhira,Satkhira Sadar,40,87,00,82,22.72201,89.07028,1,1,0,0,,0,0,0,0,0,0
27839,10028251,Shapla Nursing Home & Diagnostic Center,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Dhaka,Tangail,Upazilas of Tangail,Tangail Sadar,30,93,00,95,,,0,1,1,1,10,0,0,0,0,0,0
27840,10028252,Molla Clinic And Diagnostic Center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Munshiganj,Upazilas of Munshiganj,Munshiganj Sadar,30,59,00,56,24.46294,88.062637,1,1,0,0,,0,0,0,0,0,0
27841,10028253,The Thyroid Centre Ltd,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Dhaka,Dhaka South City Corporation,Dhanmondi,30,26,20,97,23.7403086,90.3830423,1,1,0,0,,0,0,0,0,0,0
27842,10028254,ALTAFUN NESA GENERAL HOSPITAL AND DIAGNOSTIC CENTER & PARALYSIS & DISABLED REHABILITATION CENTER,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Rangpur,Dinajpur,Upazilas of Dinajpur,Dinajpur Sadar,55,27,00,64,25.62189,88.63849,1,1,1,1,10,0,0,0,0,0,1
27843,10028255,Care Model Diagnostic Center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Barishal,Patuakhali,Upazilas of Patuakhali,Kalapara,10,78,00,66,21.9851561,90.23105559999999,1,1,0,0,,0,0,0,0,0,0
27844,10028256,NEW FAMOUS DIAGNOSTIC CENTER,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Barishal,Bhola,Upazilas of Bhola,Tazumuddin,10,09,00,91,22.4010677,90.8435396,1,1,0,0,,0,0,0,0,0,0
27845,10028257,Monipur Popular Hospital & Digital Diagnostic Center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Gazipur,Gazipur City Corporation,Gazipur Sadar,30,33,33,30,24.1251019,90.3878535,1,1,0,0,,0,0,0,0,0,0
27846,10028258,INSAF NURSING HOME & DIAGNOSTIC CENTER,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Khulna,Khulna,Khulna City Corporation,Khulna Sadar,40,47,33,51,22.804083,89.573869,1,1,0,0,,0,0,0,0,0,0
27847,10028259,MEGHNA HOSPITAL & DIAGNOSTIC CENTER (PVT),Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Chattogram,Lakshmipur,Upazilas of Lakshmipur,Raipur,20,51,00,58,23.105,90.875,1,1,0,0,,0,0,0,0,0,0
27848,10028260,Insaf Barakah Kidney and General Hospital,Blood Bank,Hospital/Clinic,,,1,1,Dhaka,Dhaka,Dhaka North City Corperation,Tejgaon,30,26,25,90,23.741756,90.409631,1,1,1,1,,0,0,0,0,0,0
27849,10028261,SILK CITY DIAGNOSTIC COMPLEX,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Rajshahi,Rajshahi,Rajshahi City Corporation,Rajpara,50,81,66,85,24.3808315,88.56136339999999,1,1,0,0,,0,0,0,0,0,1
27850,10028262,alive laboratory & microbiology center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Chattogram,Noakhali,Upazilas of Noakhali,Noakhali Sadar,20,75,00,87,22.87154,91.08947,1,1,0,0,,0,0,0,0,0,0
27851,10028263,Midtown Hospital Kishoregonj (PVT.) Ltd.,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Kishoreganj,Upazilas of Kishoreganj,Kishoreganj Sadar,30,48,00,49,24.427078,90.784817,1,1,0,0,,0,0,0,0,0,0
27852,10028264,GONO UNNAYAN SOMOBAY HOSPITAL &  DIAGNOSTIC CENTER,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Madaripur,Upazilas of Madaripur,Shibchar,30,54,00,87,23.3453194,90.1669316,1,1,0,0,,0,0,0,0,0,1
27853,10028265,Lab One Health Service,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Chattogram,Chattogram,Chattogram City Corporation,Kotwali,20,15,16,41,22.3471871,91.83426829999999,1,1,0,0,,0,0,0,0,0,0
27854,10028266,Prime Clinic & Diagnostic Center,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Barishal,Patuakhali,Upazilas of Patuakhali,Patuakhali Sadar,10,78,00,95,22.224863,90.45475,1,1,1,1,10,0,0,0,0,0,0
27855,10028267,Peoples General Hospital and Diagnostic Center,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Dhaka,Dhaka,Upazilas of Dhaka,Savar,30,26,00,72,23.712174,90.368472,1,1,1,1,5,0,0,0,0,0,0
27856,10028268,LIFE & CARE HOSPITAL LTD.,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Dhaka,Dhaka South City Corporation,Kamrangir Char,30,26,20,34,23.730264,90.35789,1,1,0,0,,0,0,0,0,0,1
27857,10028269,DOCTOR`S CLINIC,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Rajshahi,Rajshahi,Rajshahi City Corporation,Rajpara,50,81,66,85,24.374,88.60114,1,1,1,1,10,0,0,0,0,0,0
27858,10028270,DR. ABUL KASHEM DIGITAL DIAGNOSTIC CENTER,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Rajshahi,Rajshahi,Upazilas of Rajshahi,Bagha,50,81,00,10,24.602989,89.118462,1,1,0,0,,0,0,0,0,0,0
27859,10028271,Surjer Hashi Network,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Khulna,Bagerhat,Upazilas of Bagerhat,Bagerhat Sadar,40,01,00,08,22.6554516,89.76615270000002,1,1,1,1,20,0,0,0,0,0,1
27860,10028272,Sono Diagnostic Centre Ltd,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Khulna,Kushtia,Upazilas of Kushtia,Kushtia Sadar,40,50,00,79,23.93517,89.00089,1,1,0,0,,0,0,0,0,0,1
27861,10028273,MULADI FAIR CLINIC,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Barishal,Barishal,Upazilas of Barishal,Muladi,10,06,00,69,22.913113,90.410131,1,1,0,0,,0,0,0,0,0,1
27862,10028274,MediAid Diagnostic  Centre,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Sylhet,Sylhet,Upazilas of Sylhet,Sylhet Sadar,60,91,00,62,24.893863,91.863928,1,1,0,0,,0,0,0,0,0,0
27863,10028275,Medi-Tech General Hospital (PVT) Ltd,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Dhaka,Dhaka North City Corperation,Khilkhet,30,26,25,37,23.8316798,90.412793,1,1,0,0,,0,0,0,0,0,0
27864,10028276,Desh Clinic & Diagonostic Center,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Rangpur,Panchagarh,Upazilas of Panchagarh,Panchagarh Sadar,55,77,00,73,23.684994,90.356331,1,1,1,1,10,0,0,0,0,0,0
27865,10028277,Mirza Pathology,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Mymensingh,Mymensingh,,Mymensingh Sadar,45,61,,52,24.739495,90.407326,1,1,0,0,,0,0,0,0,0,0
27866,10028278,New Life Nursing Home,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Khulna,Khulna,Khulna City Corporation,Khulna Sadar,40,47,33,51,22.8012537,89.5447603,1,1,1,1,20,0,0,0,0,0,0
27867,10028279,Madhaia Mim Hospital,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Chattogram,Cumilla,Upazilas of Cumilla,Chandina,20,19,00,27,23.4892481,91.00836369999999,1,1,1,1,10,0,0,0,0,0,0
27868,10028280,United Diagnostic Center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Barishal,Barishal,Upazilas of Barishal,Banaripara,10,06,00,10,22.70041,90.37499,1,1,0,0,,0,0,0,0,0,0
27869,10028281,DHAKA PAIN PHYSIOTHERAPY & REHABILITATION CENTER(DPRC)LTD,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Dhaka,Dhaka,Dhaka North City Corperation,Adabor,30,26,25,02,24.098379,90.328712,1,1,1,1,20,0,0,0,0,0,1
27870,10028282,MAA NURSING HOME & DIAGNOSTIC CENTRE,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Khulna,Chuadanga,Upazilas of Chuadanga,Chuadanga Sadar,40,18,00,23,23.408268,88.8469036,1,1,1,1,10,0,0,0,0,0,0
27871,10028283,PATIENTS DIAGNOSTIC CENTER,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Rangpur,Rangpur,Rangpur City Corporation,Rangpur Sadar,55,85,75,49,25.760633,89.23746,1,1,0,0,,0,0,0,0,0,0
27872,10028284,BHALUKA GENERAL HOSPITAL & DIAGNOSTIC CENTER,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Mymensingh,Mymensingh,,Bhaluka,45,61,,13,24.407929,90.3866074,1,1,0,0,,0,0,0,0,0,0
27873,10028285,ZUBEDA DIAGNOSIC CENTRE,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Mymensingh,Mymensingh,,Gaffargaon,45,61,,22,24.4516402,90.5514336,1,1,0,0,,0,0,0,0,0,0
27874,10028286,Bhai Bhai General Hospital & Diagnostic Center,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Chattogram,Lakshmipur,Upazilas of Lakshmipur,Lakshmipur Sadar,20,51,00,43,23.0098475,90.8856782,1,1,1,1,10,0,0,0,0,0,1
27875,10028287,"Barlekha Diabetes, Heart Care, Diagnostic Center and Medical Services",Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Sylhet,Maulvibazar,Upazilas of Moulvibazar,Barlekha,60,58,00,14,24.704195,92.192924,1,1,0,0,,0,0,0,0,0,0
27876,10028288,Panama Diagnostic Center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Barishal,Patuakhali,Upazilas of Patuakhali,Patuakhali Sadar,10,78,00,95,22.224863,90.45475,1,1,0,0,,0,0,0,0,0,0
27877,10028289,New Mohona Clinic,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Rangpur,Dinajpur,Upazilas of Dinajpur,Dinajpur Sadar,55,27,00,64,25.6221009,88.6437649,1,1,1,1,10,0,0,0,0,0,0
27878,10028290,"Grameen Kalyan,keshorgonj Health Center",Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Mymensingh,Mymensingh,,Fulbaria,45,61,,20,24.5907966,90.2083487,1,1,0,0,,0,0,0,0,0,0
27879,10028291,New Inshaf  Diagnostic Center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Mymensingh,Mymensingh,,Mymensingh Sadar,45,61,,52,24.6860291,90.6001144,1,1,0,0,,0,0,0,0,0,0
27880,10028292,RAJSHAHI DIAGNOSTIC CENTER,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Rajshahi,Rajshahi,Rajshahi City Corporation,Rajpara,50,81,66,85,24.37232,88.580546,1,1,0,0,,0,0,0,0,0,0
27881,10028293,AKOTA DIAGNOSTIC CENTER,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Rangpur,Dinajpur,Upazilas of Dinajpur,Ghoraghat,55,27,00,43,25.62189,88.63849,1,1,0,0,,0,0,0,0,0,0
27882,10028294,Debidwar Appolo Hospital,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Chattogram,Cumilla,Upazilas of Cumilla,Debidwar,20,19,00,40,23.45598,91.18193,1,1,1,1,10,0,0,0,0,0,0
27883,10028295,Doctors Point Specialized Hospital,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Khulna,Khulna,Khulna City Corporation,Sonadanga,40,47,33,85,22.814872,89.554628,1,1,1,1,40,0,0,0,0,0,0
27884,10028296,Anwara Memorial Clinic,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Khulna,Satkhira,Upazilas of Satkhira,Satkhira Sadar,40,87,00,82,22.70918,89.08489,1,1,1,1,20,0,0,0,0,0,0
27885,10028297,Akbar Samsun Maa O Shishu Hospital (Pvt),Private Hospital / Clinic,Hospital/Clinic,,,1,1,Chattogram,Cumilla,Upazilas of Cumilla,Laksam,20,19,00,72,23.208497,91.150535,1,1,1,1,10,0,0,0,0,0,1
27886,10028298,S S Diagnostic Centre & Clinic,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Khulna,Jashore,Upazilas of Jashore,Jhikargacha,40,41,00,23,23.123248,89.142982,1,1,0,0,,0,0,0,0,0,0
27887,10028299,Kona Nursing Home,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Khulna,Chuadanga,Upazilas of Chuadanga,Alamdanga,40,18,00,07,23.7588958,88.9478093,1,1,0,0,,0,0,0,0,0,0
27888,10028300,Banani General Hospital,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Rajshahi,Bogura,Upazilas of Bogura,Bogura Sadar,50,10,00,20,23.798994,90.403503,1,1,0,0,,0,0,0,0,0,0
27889,10028301,"MARIUM EYE HOSPITAL ,ULIPUR.",Private Hospital / Clinic,Hospital/Clinic,,,1,1,Rangpur,Kurigram,Upazilas of Kurigram,Ulipur,55,49,00,94,25.64958,89.616966,1,1,1,1,30,0,0,0,0,0,1
27890,10028302,NEW IDEAL GENERAL HOSPITAL & D-LAB,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Munshiganj,Upazilas of Munshiganj,Serajdikhan,30,59,00,74,23.70731,90.41548,1,1,0,0,,0,0,0,0,0,0
27891,10028303,CAP. DR. HANIF DIAGNOSTIC CENTRE,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Faridpur,Upazilas of Faridpur,Bhanga,30,29,00,10,23.3845887,89.981675,1,1,0,0,,0,0,0,0,0,0
27892,10028304,VIP General Hospital,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Rajshahi,Bogura,Upazilas of Bogura,Sherpur,50,10,00,88,24.665731,89.416306,1,1,0,0,,0,0,0,0,0,0
