id,code,name,facility_type_name,facility_function_name,facility_level_name,facility_healthcare_level_name,is_active,is_private,division_name,district_name,city_corporation_name,upazila_name,division_code,district_code,city_corporation_code,upazila_code,latitude,longitude,has_valid_coordinate,catchment_count,is_principal_tier,is_clinical_tier,approved_bed_number,has_emergency,has_opd,has_ipd,has_pharmacy,has_pathology,has_ambulance,buildings_nearest_1km_all,buildings_nearest_3km_all,buildings_nearest_5km_all,buildings_nearest_1km_p85,buildings_nearest_3km_p85,buildings_nearest_5km_p85,buildings_nearest_1km_p90,buildings_nearest_3km_p90,buildings_nearest_5km_p90
34056,10034468.0,Life Aid General Hospital & Diagnostic,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Munshiganj,Upazilas of Munshiganj,Lohajang,30,59.0,0.0,44.0,23.4721042,90.2776499,1,1,0,0,,0,0,0,0,0,0,2811,3818,3818,1410,1890,1890,744,989,989
34057,10034469.0,Surjhomukhi General Hospital,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Sylhet,Habiganj,Upazilas of Habiganj,Habiganj Sadar,60,36.0,0.0,44.0,24.405647,91.42717,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34058,10034470.0,Jonosheba Digital Diagnostic Center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Rangpur,Rangpur,Upazilas of Rangpur,Pirganj,55,85.0,0.0,76.0,25.74058,89.26114,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34059,10034471.0,Alpha Diagnostic Center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Rangpur,Dinajpur,Upazilas of Dinajpur,Dinajpur Sadar,55,27.0,0.0,64.0,25.6258877,88.63709580000001,1,1,0,0,,0,0,0,0,0,0,84,84,84,48,48,48,34,34,34
34060,10034472.0,Narsingdi Diabetic & General Hospital,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Narsingdi,Upazilas of Narsingdi,Narsingdi Sadar,30,68.0,0.0,60.0,23.933284,90.7068995,1,1,0,0,,0,0,0,0,0,1,185,185,185,121,121,121,67,67,67
34061,10034473.0,Islamia Central  Diagnostic Center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Rajshahi,Sirajganj,Upazilas of Sirajganj,Ullahpara,50,88.0,0.0,94.0,24.4563701,89.6969213,1,1,0,0,,0,0,0,0,0,0,1598,1598,1598,728,728,728,374,374,374
34062,10034474.0,New Medinova Diagnostic Center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Barishal,Patuakhali,Upazilas of Patuakhali,Kalapara,10,78.0,0.0,66.0,21.9044485,90.1869644,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34063,10034475.0,RAJABARI ISLAMIA DIAGNOSTIC & DIABETES CENTER,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Rajshahi,Rajshahi,Upazilas of Rajshahi,Godagari,50,81.0,0.0,34.0,24.3935317,88.4528998,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34064,10034476.0,Stemz Health Care (BD) Ltd.,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Sylhet,Sylhet,Upazilas of Sylhet,Sylhet Sadar,60,91.0,0.0,62.0,24.884968,91.8802435,1,1,0,0,,0,0,0,0,0,0,1100,1631,1631,555,785,785,313,439,439
34065,10034477.0,NUR PRIVATE HOSPITAL & DIAGNOSTIC CENTER,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Chattogram,Noakhali,Upazilas of Noakhali,Senbagh,20,75.0,0.0,80.0,22.945301,91.2573242,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34066,10034478.0,Al Khidmah Hospital (Pvt.),Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Chattogram,Noakhali,Upazilas of Noakhali,Sonaimuri,20,75.0,0.0,83.0,23.0385148,91.0973329,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34067,10034479.0,Islami Diagnostic Center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Khulna,Kushtia,Upazilas of Kushtia,Bheramara,40,50.0,0.0,15.0,24.0325349,89.0048949,1,1,0,0,,0,0,0,0,0,0,1398,2984,2984,640,1357,1357,354,685,685
34068,10034480.0,NOOR HOSPITAL & DIAGNOSTIC CENTER,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Narsingdi,Upazilas of Narsingdi,Narsingdi Sadar,30,68.0,0.0,60.0,23.930872,90.715974,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34069,10034481.0,UNITED DIAGNOSTIC CENTRE,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Khulna,Chuadanga,Upazilas of Chuadanga,Chuadanga Sadar,40,18.0,0.0,23.0,23.6380682,88.8469035,1,1,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34070,10034482.0,BANGLADESH DIABETIC GENERAL HOSPITAL,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Chattogram,Noakhali,Upazilas of Noakhali,Companiganj,20,75.0,0.0,21.0,22.8710127,91.2746607,1,1,0,0,,0,0,0,0,0,0,1166,1548,1548,626,801,801,374,466,466
34071,10034483.0,AB  LABRATROY,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Barishal,Barishal,Barishal City Corporation,Barishal Sadar,10,6.0,50.0,51.0,22.7010021,90.35345110000002,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34073,10034485.0,NEW LANGALBADH (PVT) HOSPITAL,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Khulna,Jhenaidah,Upazilas of Jhenaidah,Shailkupa,40,44.0,0.0,80.0,23.6840828,89.2419658,1,1,1,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34074,10034486.0,K M Lab and Consaltensi,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Rajshahi,Joypurhat,Upazilas of Joypurhat,Joypurhat Sadar,50,38.0,0.0,47.0,25.0968882,89.02257850000001,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34075,10034487.0,MILLENNIUM SPECIALIZED HOSPITAL LTD.,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Dhaka,Dhaka,Dhaka South City Corporation,Sutrapur,30,26.0,20.0,88.0,23.7121399,90.4195876,1,1,1,1,100.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34076,10034488.0,Medi Health Medical Centre,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Sylhet,Sylhet,Upazilas of Sylhet,Sylhet Sadar,60,91.0,0.0,62.0,24.902469,91.8659605,1,1,0,0,,0,0,0,0,0,0,79,79,79,53,53,53,36,36,36
34077,10034489.0,HI-TECH SPECIALIZED HOSPITAL PLC,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Rajshahi,Rajshahi,Rajshahi City Corporation,Rajpara,50,81.0,66.0,85.0,24.3706051,88.5794801,1,1,1,1,20.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34078,10034490.0,CMC Health Care Ltd.,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Dhaka,Dhaka North City Corperation,Tejgaon,30,26.0,25.0,90.0,23.7510876,90.3925471,1,1,0,0,,0,0,0,0,0,0,96,96,96,62,62,62,43,43,43
34079,10034491.0,Holy Crescent Shishu and Genaral Hospital and Diagnositc Center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Chattogram,Brahmanbaria,Upazilas of Brahmanbaria,Brahmanbaria Sadar,20,12.0,0.0,13.0,23.9801809,91.103531,1,1,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34080,10034492.0,FMCR PATHOLOGICAL LABORATORY,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Chattogram,Cumilla,Cumilla City Corporation,Cumilla Adarsha Sadar,20,19.0,50.0,67.0,23.45598,91.18193,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34081,10034493.0,ASA Integrated health center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Barishal,Jhalokathi,Upazilas of Jhalokati,Jhalokathi Sadar,10,42.0,0.0,40.0,22.57208,90.1869644,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34082,10034494.0,Bashir Ullah Medical Center,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Chattogram,Chandpur,Upazilas of Chandpur,Shahrasti,20,13.0,0.0,95.0,23.2495821,90.9560696,1,1,1,1,10.0,0,0,0,0,0,1,1368,1404,1404,600,616,616,312,318,318
34083,10034495.0,MONCHUR ALI DIAGNOSTIC CENTER,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Rajshahi,Sirajganj,Upazilas of Sirajganj,Shahjadpur,50,88.0,0.0,67.0,24.386364,89.57113,1,1,0,0,,0,0,0,0,0,0,369,3217,5814,246,1730,2849,144,941,1449
34084,10034496.0,Chandragonj General Diagnostic & Diabetes Center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Chattogram,Lakshmipur,Upazilas of Lakshmipur,Lakshmipur Sadar,20,51.0,0.0,43.0,22.9448938,90.9913184,1,1,0,0,,0,0,0,0,0,0,810,932,932,320,360,360,158,175,175
34085,10034497.0,SAFE DELIVERY HOSPITAL & DIGITAL DIAGNOSTIC CENTER,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Madaripur,Upazilas of Madaripur,Rajoir,30,54.0,0.0,80.0,23.2265198,90.0194856,1,1,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34086,10034498.0,NEW LIFE DIAGNOSTIC CENTER,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Khulna,Jhenaidah,Upazilas of Jhenaidah,Kotchandpur,40,44.0,0.0,42.0,23.4114561,89.0054244,1,1,0,0,,0,0,0,0,0,0,654,665,665,345,354,354,182,188,188
34087,10034499.0,New Raisa Clinic & Diagnostic Center,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Khulna,Khulna,Khulna City Corporation,Khulna Sadar,40,47.0,33.0,51.0,22.8262728,89.52817069999999,1,1,1,1,20.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34088,10034500.0,Nangalkot New Apollo Medical Services,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Chattogram,Cumilla,Upazilas of Cumilla,Nangalkot,20,19.0,0.0,87.0,23.1694062,91.19771579999995,1,1,0,0,,0,0,0,0,0,0,612,743,743,294,352,352,151,183,183
34089,10034501.0,Century Diagnostic and Consultation Center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Rajshahi,Pabna,Upazilas of Pabna,Santhia,50,76.0,0.0,72.0,24.032718,89.4192303,1,1,0,0,,0,0,0,0,0,1,2471,2718,2718,1376,1500,1500,800,872,872
34090,10034502.0,OPGEN HEALTH CARE,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Dhaka,Dhaka North City Corperation,Mirpur,30,26.0,25.0,48.0,23.8088453,90.361605,1,1,0,0,,0,0,0,0,0,0,371,371,371,233,233,233,142,142,142
34091,10034503.0,Bandar General Hospital,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Narayanganj,Narayanganj City Corporation,Narayanganj Sadar,30,67.0,44.0,58.0,23.6152447,90.5104449,1,1,0,0,,0,0,0,0,0,1,4631,4778,4778,2515,2606,2606,1439,1495,1495
34092,10034504.0,Bashir Ullah Medical Center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Chattogram,Chandpur,Upazilas of Chandpur,Shahrasti,20,13.0,0.0,95.0,23.2495821,90.9560696,1,1,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34093,10034505.0,SAUDI-BANGLA PRIVATE HOSPITAL (Pathology),Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Faridpur,Upazilas of Faridpur,Faridpur Sadar,30,29.0,0.0,47.0,23.603656,89.841091,1,1,0,0,,0,0,0,0,0,1,137,137,137,90,90,90,58,58,58
34094,10034506.0,DAGONBHUIYAN MAA O SHISHU HOSPITAL,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Chattogram,Feni,Upazilas of Feni,Daganbhuiyan,20,30.0,0.0,25.0,22.9720014,91.3083685,1,1,1,1,10.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34095,10034507.0,SAUDI-BANGLA PRIVATE HOSPITAL,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Dhaka,Faridpur,Upazilas of Faridpur,Faridpur Sadar,30,29.0,0.0,47.0,23.603656,89.841091,1,1,1,1,30.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34096,10034508.0,SABA DIGITAL LAB,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Khulna,Magura,Upazilas of Magura,Magura Sadar,40,55.0,0.0,57.0,22.964769,88.317421,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34097,10034509.0,Araf General Hospital & Diagnostic Centre,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Dhaka,Gopalganj,Upazilas of Gopalganj,Gopalganj Sadar,30,35.0,0.0,32.0,23.0087575,89.8317137,1,1,1,1,10.0,0,0,0,0,0,0,188,188,188,119,119,119,78,78,78
34098,10034510.0,NEW SHEBA DIAGNOSTIC COMPLEX.,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Chattogram,Cumilla,Upazilas of Cumilla,Meghna,20,19.0,0.0,75.0,23.639708,90.703405,1,1,0,0,,0,0,0,0,0,0,677,731,731,367,393,393,216,235,235
34099,10034511.0,Northern Private Medical College and Hospital,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Rangpur,Rangpur,Rangpur City Corporation,Rangpur Sadar,55,85.0,75.0,49.0,25.8175302,89.2382772,1,1,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34100,10034512.0,Kazirhat Islamia Diagnostic Center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Barishal,Barishal,Upazilas of Barishal,Mehendiganj,10,6.0,0.0,62.0,22.8260701,90.5269639,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34101,10034513.0,Modern Hospital.,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Dhaka,Dhaka,Dhaka South City Corporation,Jatrabari,30,26.0,20.0,29.0,23.7053986,90.4366775,1,1,1,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34102,10034514.0,Shibgonj Diagnostic Center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Rajshahi,Chapainawabganj,Upazilas of Chapainawabganj,Shibganj,50,70.0,0.0,88.0,24.6824349,88.15638489999999,1,1,0,0,,0,0,0,0,0,0,1643,2140,2140,913,1123,1123,565,664,664
34103,10034515.0,LIFE CARE DIAGNOSTIC CENTRE,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Khulna,Chuadanga,Upazilas of Chuadanga,Jibannagar,40,18.0,0.0,55.0,23.4258409,88.82304300000001,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34104,10034516.0,Life Aid medical center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Chattogram,Feni,Upazilas of Feni,Daganbhuiyan,20,30.0,0.0,25.0,22.9345811,91.31717049999996,1,1,0,0,,0,0,0,0,0,0,824,859,859,438,453,453,248,256,256
34106,10034518.0,Sonar Bangla Hospital and Diagnostic Center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Rajshahi,Rajshahi,Upazilas of Rajshahi,Baghmara,50,81.0,0.0,12.0,24.5069093,88.89946499999999,1,1,0,0,,0,0,0,0,0,0,502,883,883,265,462,462,144,251,251
34107,10034519.0,Life Aid General Hospital & Diagnostic,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Dhaka,Munshiganj,Upazilas of Munshiganj,Lohajang,30,59.0,0.0,44.0,23.4721042,90.2776499,1,1,1,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34108,10034520.0,Evergreen Hospital,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Dhaka,Dhaka,Dhaka South City Corporation,Kadamtali,30,26.0,20.0,32.0,23.6941821,90.4573131,1,1,1,1,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34109,10034521.0,PLASMA DIAGNOSTIC CENTER.,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Sylhet,Sunamganj,Upazilas of Sunamganj,Dowarabazar,60,90.0,0.0,33.0,25.0697016,91.4754977,1,1,0,0,,0,0,0,0,0,0,1740,3341,3466,841,1498,1547,398,693,716
34110,10034522.0,Kotchandpur Diabetic Association (Mukul Khaleda Diabetic Hospital):,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Khulna,Jhenaidah,Upazilas of Jhenaidah,Kotchandpur,40,44.0,0.0,42.0,23.4123459,89.002977,1,1,1,1,10.0,0,0,0,0,0,0,537,1292,1292,268,637,637,140,336,336
34111,10034523.0,ALIF  LAB,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Narayanganj,Narayanganj City Corporation,Narayanganj Sadar,30,67.0,44.0,58.0,23.6483057,90.5137105,1,1,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34112,10034524.0,Northern Private Medical College and Hospital,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Rangpur,Rangpur,Rangpur City Corporation,Rangpur Sadar,55,85.0,75.0,49.0,25.7438916,89.275227,1,1,1,1,500.0,0,0,0,0,0,1,189,189,189,109,109,109,64,64,64
34113,10034525.0,Bandar General Hospital,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Dhaka,Narayanganj,Narayanganj City Corporation,Bandar,30,67.0,44.0,6.0,23.6152447,90.5104449,1,1,1,1,30.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34114,10034526.0,MAGNUM DIAGNOSTIC LIMITED,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Chattogram,Chattogram,Chattogram City Corporation,Kotwali,20,15.0,16.0,41.0,22.3430887,91.8351527,1,1,0,0,,0,0,0,0,0,0,674,674,674,224,224,224,85,85,85
34115,10034527.0,BANKA FRIENDS SURGICAL CLINIC,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Khulna,Khulna,Upazilas of Khulna,Paikgacha,40,47.0,0.0,64.0,22.6051725,89.2627301,1,1,1,1,10.0,0,0,0,0,0,1,1512,1860,1860,689,826,826,217,261,261
34116,10034528.0,Health Care Lab,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Rangpur,Rangpur,Rangpur City Corporation,Rangpur Sadar,55,85.0,75.0,49.0,25.859895,88.65515,1,1,0,0,,0,0,0,0,0,0,58,58,58,31,31,31,21,21,21
34117,10034529.0,DOCTORS DIABETIC CENTER AND RESEARCH,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Rajshahi,Pabna,Upazilas of Pabna,Pabna Sadar,50,76.0,0.0,55.0,24.008355,89.239989,1,1,0,0,,0,0,0,0,0,0,29,29,29,21,21,21,12,12,12
34118,10034530.0,"Grameen Kalyan, Bayek Health Center",Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Chattogram,Brahmanbaria,Upazilas of Brahmanbaria,Kasba,20,12.0,0.0,63.0,23.78307,91.1161166,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34119,10034531.0,Rumman Mukta Diagnostic Center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Barishal,Barguna,Upazilas of Barguna,Amtali,10,4.0,0.0,9.0,22.216596,90.300647,1,1,0,0,,0,0,0,0,0,0,455,1010,1010,220,482,482,101,225,225
34120,10034532.0,POPULAR GENERAL  (PG) HOSPITAL DIAGNOSTIC CENTER,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Rangpur,Kurigram,Upazilas of Kurigram,Kurigram Sadar,55,49.0,0.0,52.0,25.4428655,89.8019061,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34121,10034533.0,HI-TECH SPECIALIZED HOSPITAL PLC,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Rajshahi,Rajshahi,Rajshahi City Corporation,Rajpara,50,81.0,66.0,85.0,24.3706051,88.5794801,1,1,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34122,10034534.0,JAMUNA HOSPITAL & DIAGNOSTIC CENTER,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Rajshahi,Sirajganj,Upazilas of Sirajganj,Ullahpara,50,88.0,0.0,94.0,24.3080311,89.5627785,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34124,10034536.0,THE MODERN DIAGNOSTIC AND CONSULTATION CENTER,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Dhaka,Dhaka,Dhaka South City Corporation,Lalbag,30,26.0,20.0,42.0,23.726393,90.386621,1,1,0,0,,0,0,0,0,0,0,184,184,184,136,136,136,105,105,105
34125,10034537.0,"New Central Hospital & Diagnostic Complex, Dinajpur",Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Rangpur,Dinajpur,Upazilas of Dinajpur,Dinajpur Sadar,55,27.0,0.0,64.0,25.6108563,88.6554452,1,1,0,0,,0,0,0,0,0,0,9,9,9,8,8,8,6,6,6
34126,10034538.0,Fatama Diagnostic Center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Khulna,Magura,Upazilas of Magura,Shalikha,40,55.0,0.0,85.0,23.70731,90.41548,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34127,10034539.0,Chattagong Chamotheraphy Center,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Chattogram,Chattogram,Chattogram City Corporation,Panchlaish,20,15.0,16.0,57.0,22.3594791,91.8341479,1,1,1,1,10.0,0,0,0,0,0,0,46,46,46,16,16,16,6,6,6
34128,10034540.0,PULSE-AID GENERAL HOSPITAL & DIAGNOSTIC CENTER,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Chattogram,Chandpur,Upazilas of Chandpur,Matlab Uttar,20,13.0,0.0,79.0,23.3743038,90.7022023,1,1,0,0,,0,0,0,0,0,0,690,690,690,361,361,361,199,199,199
34129,10034541.0,HEALTH RESORT  HOSPITAL,Blood Bank,Hospital/Clinic,,,1,1,Dhaka,Narayanganj,Narayanganj City Corporation,Narayanganj Sadar,30,67.0,44.0,58.0,23.6263613,90.4992069,1,1,1,1,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34130,10034542.0,Tomoroddi Digital Diagnostic Center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Chattogram,Noakhali,Upazilas of Noakhali,Hatiya,20,75.0,0.0,36.0,22.2909652,91.07536200000004,1,1,0,0,,0,0,0,0,0,0,737,972,972,312,411,411,112,151,151
34131,10034543.0,Nobojatok Shishu and General Hospital and Diagnostic Center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Chattogram,Brahmanbaria,Upazilas of Brahmanbaria,Brahmanbaria Sadar,20,12.0,0.0,13.0,23.9797137,91.1117253,1,1,0,0,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
34132,10034544.0,HOSSAIN CLINIC,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Dhaka,Kishoreganj,Upazilas of Kishoreganj,Kishoreganj Sadar,30,48.0,0.0,49.0,24.4331227,90.7865655,1,1,1,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34133,10034545.0,Fatama Clinic,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Khulna,Magura,Upazilas of Magura,Shalikha,40,55.0,0.0,85.0,23.70731,90.41548,1,1,1,1,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34135,10034547.0,Niramoy Clinic Rajbari,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Dhaka,Rajbari,Upazilas of Rajbari,Rajbari Sadar,30,82.0,0.0,76.0,23.7483906,89.64998729999999,1,1,1,1,10.0,0,0,0,0,0,0,144,147,147,80,82,82,49,50,50
34136,10034548.0,NORTH POINT DIAGNOSTIC & CONSULTATION CENTER,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Rangpur,Dinajpur,Upazilas of Dinajpur,Fulbari,55,27.0,0.0,38.0,25.4963019,88.9532744,1,1,0,0,,0,0,0,0,0,0,1976,2448,2448,1200,1478,1478,695,839,839
34137,10034549.0,PURE LAB DIAGNOSTIC CENTRE,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Rajshahi,Rajshahi,Upazilas of Rajshahi,Bagha,50,81.0,0.0,10.0,24.1974854,88.83710339999999,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34138,10034550.0,"SSKS Diagnostic Center, Shastipur",Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Sylhet,Habiganj,Upazilas of Habiganj,Nabiganj,60,36.0,0.0,77.0,24.635174,91.6135555,1,1,0,0,,0,0,0,0,0,1,351,1418,1540,219,813,873,105,390,412
34139,10034551.0,Fair Health Diagnostic & Consultation Center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Rangpur,Rangpur,Upazilas of Rangpur,Mithapukur,55,85.0,0.0,58.0,25.5714468,89.27438099999999,1,1,0,0,,0,0,0,0,0,0,197,197,197,90,90,90,47,47,47
34140,10034552.0,ASIA GENERAL HOSPITAL,Private Hospital / Clinic,Hospital/Clinic,,,1,1,Dhaka,Gazipur,Gazipur City Corporation,Gazipur Sadar,30,33.0,33.0,30.0,23.9088057,90.3980988,1,1,1,1,20.0,0,0,0,0,0,1,106,106,106,68,68,68,52,52,52
34141,10034553.0,Royal Dignostic & Doctors Chember,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Chattogram,Cox's Bazar,Upazilas Cox's Bazar,Chakaria,20,22.0,0.0,16.0,21.765494,92.074448,1,1,0,0,,0,0,0,0,0,0,1857,2911,2911,885,1338,1338,468,679,679
34142,10034554.0,LIFE CT SCAN CENTER,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Barishal,Barishal,Barishal City Corporation,Barishal Sadar,10,6.0,50.0,51.0,22.686131,90.3637,1,1,0,0,,0,0,0,0,0,0,778,819,819,447,466,466,257,270,270
34143,10034555.0,Renaissance Digital Diagnostic Center,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Rangpur,Rangpur,Rangpur City Corporation,Rangpur Sadar,55,85.0,75.0,49.0,25.74058,89.261139,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34144,10034556.0,DIGITAL DIAGNOSTIC CENTE,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Khulna,Jashore,Upazilas of Jashore,Jashore Sadar,40,41.0,0.0,47.0,23.166889,89.220032,1,1,0,0,,0,0,0,0,0,0,506,506,506,334,334,334,223,223,223
34145,10034557.0,MOHONA PATHOLOGY,Consultancy & Diagnostic Center,Hospital/Clinic,,,1,1,Rangpur,Rangpur,Upazilas of Rangpur,Pirganj,55,85.0,0.0,76.0,25.74058,89.261139,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
